Frame Time, x, y
218.510,41,592
218.552,41,592
218.593,41,592
218.635,41,592
218.677,41,592
218.718,41,592
218.760,41,592
218.802,41,592
218.844,41,592
218.885,41,592
218.927,41,592
218.969,41,592
219.010,41,592
219.052,41,592
219.094,41,592
219.136,41,592
219.177,41,592
219.219,41,592
219.261,41,592
219.302,41,592
219.344,41,592
219.386,41,592
219.428,41,592
219.469,41,592
219.511,41,592
219.553,41,592
219.594,41,592
219.636,41,592
219.678,41,592
219.719,41,592
219.761,41,592
219.803,41,592
219.845,41,592
219.886,41,592
219.928,41,592
219.970,41,592
220.011,41,592
220.053,41,592
220.095,41,592
220.137,41,592
220.178,41,592
220.220,41,592
220.262,41,592
220.303,41,592
220.345,41,592
220.387,41,592
220.429,41,592
220.470,41,592
220.512,41,592
220.554,41,592
220.595,41,592
220.637,41,592
220.679,41,592
220.721,41,592
220.762,41,592
220.804,41,592
220.846,41,592
220.887,41,592
220.929,41,592
220.971,41,592
221.012,41,592
221.054,41,592
221.096,41,592
221.138,41,592
221.179,41,592
221.221,41,593
221.263,41,592
221.304,41,592
221.346,41,592
221.388,41,592
221.430,41,592
221.471,41,592
221.513,41,592
221.555,41,592
221.596,41,592
221.638,41,592
221.680,41,592
221.722,41,592
221.763,41,592
221.805,41,592
221.847,41,592
221.888,41,592
221.930,41,592
221.972,41,592
222.013,41,592
222.055,41,592
222.097,41,592
222.139,41,592
222.180,41,592
222.222,41,592
222.264,41,592
222.305,41,592
222.347,41,592
222.389,41,592
222.431,41,592
222.472,41,592
222.514,41,592
222.556,41,592
222.597,41,592
222.639,41,592
222.681,41,592
222.723,41,592
222.764,41,592
222.806,41,592
222.848,41,592
222.889,41,592
222.931,41,593
222.973,41,592
223.014,41,592
223.056,41,592
223.098,41,592
223.140,41,593
223.181,41,593
223.223,41,592
223.265,41,592
223.306,41,592
223.348,41,592
223.390,41,592
223.432,41,592
223.473,41,592
223.515,41,592
223.557,41,592
223.598,41,593
223.640,41,593
223.682,41,593
223.723,41,593
223.765,41,592
223.807,41,592
223.849,41,592
223.890,41,592
223.932,41,592
223.974,41,593
224.015,41,592
224.057,41,592
224.099,41,592
224.141,41,592
224.182,41,592
224.224,41,592
224.266,41,592
224.307,41,592
224.349,41,592
224.391,41,592
224.433,41,592
224.474,41,592
224.516,41,592
224.558,41,592
224.599,41,592
224.641,41,592
224.683,41,592
224.724,41,592
224.766,41,592
224.808,41,592
224.850,41,592
224.891,41,592
224.933,41,592
224.975,41,592
225.016,41,592
225.058,41,592
225.100,41,592
225.142,41,592
225.183,41,592
225.225,41,592
225.267,41,592
225.308,41,592
225.350,41,592
225.392,41,592
225.434,41,592
225.475,41,592
225.517,41,592
225.559,41,592
225.600,41,592
225.642,41,592
225.684,41,592
225.725,41,592
225.767,41,592
225.809,41,592
225.851,41,592
225.892,41,592
225.934,41,592
225.976,41,592
226.017,41,592
226.059,41,592
226.101,41,592
226.143,41,592
226.184,41,592
226.226,41,592
226.268,41,592
226.309,41,592
226.351,41,592
226.393,41,592
226.435,41,592
226.476,41,592
226.518,41,592
226.560,41,592
226.601,41,592
226.643,41,592
226.685,41,592
226.727,41,592
226.768,41,592
226.810,41,592
226.852,41,592
226.893,41,592
226.935,41,592
226.977,41,592
227.018,41,592
227.060,41,592
227.102,41,592
227.144,41,592
227.185,41,592
227.227,41,592
227.269,41,592
227.310,41,592
227.352,41,592
227.394,41,592
227.436,41,592
227.477,41,592
227.519,41,592
227.561,41,592
227.602,41,592
227.644,41,592
227.686,41,592
227.728,41,592
227.769,41,592
227.811,41,592
227.853,41,592
227.894,41,592
227.936,41,592
227.978,41,592
228.019,41,592
228.061,41,592
228.103,41,592
228.145,41,592
228.186,41,592
228.228,41,592
228.270,41,592
228.311,41,592
228.353,41,592
228.395,41,592
228.437,41,592
228.478,41,592
228.520,41,592
228.562,41,592
228.603,41,592
228.645,41,592
228.687,41,592
228.729,41,592
228.770,42,592
228.812,42,592
228.854,41,592
228.895,42,592
228.937,41,592
228.979,41,592
229.020,42,592
229.062,41,592
229.104,41,592
229.146,41,592
229.187,41,592
229.229,41,592
229.271,41,592
229.312,41,592
229.354,41,592
229.396,41,592
229.438,41,592
229.479,41,592
229.521,41,592
229.563,41,592
229.604,41,592
229.646,41,592
229.688,41,592
229.729,41,592
229.771,41,592
229.813,41,592
229.855,41,592
229.896,41,592
229.938,41,592
229.980,41,592
230.021,41,592
230.063,41,592
230.105,41,592
230.147,41,592
230.188,41,592
230.230,41,592
230.272,41,592
230.313,41,592
230.355,41,592
230.397,41,592
230.439,41,592
230.480,41,592
230.522,41,592
230.564,41,592
230.605,42,592
230.647,41,592
230.689,41,592
230.730,41,592
230.772,41,592
230.814,41,592
230.856,41,592
230.897,41,592
230.939,41,592
230.981,41,592
231.022,41,592
231.064,41,592
231.106,41,592
231.148,41,592
231.189,41,592
231.231,41,592
231.273,42,592
231.314,41,592
231.356,41,592
231.398,41,592
231.440,41,592
231.481,41,592
231.523,41,592
231.565,41,592
231.606,42,592
231.648,41,592
231.690,41,592
231.731,41,592
231.773,42,592
231.815,42,592
231.857,41,592
231.898,42,592
231.940,41,592
231.982,41,592
232.023,41,592
232.065,41,592
232.107,42,592
232.149,41,592
232.190,41,592
232.232,41,592
232.274,41,592
232.315,41,592
232.357,41,592
232.399,41,592
232.441,41,592
232.482,41,592
232.524,41,592
232.566,41,592
232.607,41,592
232.649,41,592
232.691,41,592
232.733,41,592
232.774,41,592
232.816,41,592
232.858,41,592
232.899,41,592
232.941,41,592
232.983,41,592
233.024,41,592
233.066,41,592
233.108,41,592
233.150,41,592
233.191,41,592
233.233,41,592
233.275,41,592
233.316,41,592
233.358,41,592
233.400,41,592
233.442,41,592
233.483,41,592
233.525,41,592
233.567,41,592
233.608,41,592
233.650,41,592
233.692,41,592
233.734,41,592
233.775,41,592
233.817,41,592
233.859,41,592
233.900,41,592
233.942,41,592
233.984,41,592
234.025,41,592
234.067,41,592
234.109,41,592
234.151,41,592
234.192,41,592
234.234,41,592
234.276,41,592
234.317,41,592
234.359,41,592
234.401,41,592
234.443,41,592
234.484,41,592
234.526,41,592
234.568,41,592
234.609,41,592
234.651,41,592
234.693,41,592
234.735,41,592
234.776,42,592
234.818,41,592
234.860,41,592
234.901,42,592
234.943,41,592
234.985,41,592
235.026,41,592
235.068,41,592
235.110,41,592
235.152,41,592
235.193,41,592
235.235,41,592
235.277,41,592
235.318,41,592
235.360,41,592
235.402,41,592
235.444,41,592
235.485,41,592
235.527,41,592
235.569,41,592
235.610,41,592
235.652,41,592
235.694,41,592
235.735,41,592
235.777,41,592
235.819,41,592
235.861,41,592
235.902,41,592
235.944,41,592
235.986,41,592
236.027,41,592
236.069,41,592
236.111,41,592
236.153,41,592
236.194,41,592
236.236,41,592
236.278,41,592
236.319,41,592
236.361,41,592
236.403,41,592
236.445,42,592
236.486,41,592
236.528,41,592
236.570,42,592
236.611,41,592
236.653,41,592
236.695,41,592
236.736,41,592
236.778,41,592
236.820,41,592
236.862,41,592
236.903,41,592
236.945,41,592
236.987,41,592
237.028,41,592
237.070,41,592
237.112,41,592
237.154,41,592
237.195,41,592
237.237,41,592
237.279,41,592
237.320,41,592
237.362,41,592
237.404,41,592
237.446,41,592
237.487,41,592
237.529,41,592
237.571,41,592
237.612,41,592
237.654,41,592
237.696,41,592
237.737,41,592
237.779,41,592
237.821,41,592
237.863,41,592
237.904,41,592
237.946,41,592
237.988,41,592
238.029,41,592
238.071,41,592
238.113,41,592
238.155,41,592
238.196,41,592
238.238,41,592
238.280,41,592
238.321,41,592
238.363,41,592
238.405,41,592
238.447,41,592
238.488,41,592
238.530,41,592
238.572,41,592
238.613,41,592
238.655,41,592
238.697,41,592
238.739,41,592
238.780,41,592
238.822,41,592
238.864,41,592
238.905,41,592
238.947,41,592
238.989,41,592
239.030,41,592
239.072,41,592
239.114,41,592
239.156,41,592
239.197,41,592
239.239,41,592
239.281,41,592
239.322,41,592
239.364,41,592
239.406,41,592
239.448,41,592
239.489,41,592
239.531,41,592
239.573,41,592
239.614,41,592
239.656,41,592
239.698,41,592
239.740,41,592
239.781,41,592
239.823,41,592
239.865,41,592
239.906,41,592
239.948,41,592
239.990,41,592
240.031,41,592
240.073,41,592
240.115,41,592
240.157,41,592
240.198,41,592
240.240,41,592
240.282,41,592
240.323,41,592
240.365,41,592
240.407,41,592
240.449,41,592
240.490,41,592
240.532,41,592
240.574,41,592
240.615,41,592
240.657,41,592
240.699,41,592
240.740,41,592
240.782,41,592
240.824,41,592
240.866,41,592
240.907,41,592
240.949,41,592
240.991,41,592
241.032,41,592
241.074,41,592
241.116,41,592
241.158,41,592
241.199,41,592
241.241,41,592
241.283,41,592
241.324,41,592
241.366,41,592
241.408,41,592
241.450,41,592
241.491,41,592
241.533,41,592
241.575,41,592
241.616,41,592
241.658,41,592
241.700,41,592
241.741,41,592
241.783,41,592
241.825,41,592
241.867,41,592
241.908,41,592
241.950,41,592
241.992,41,592
242.033,41,592
242.075,41,592
242.117,41,592
242.159,41,592
242.200,41,592
242.242,41,592
242.284,41,592
242.325,41,592
242.367,41,592
242.409,41,592
242.451,41,592
242.492,41,592
242.534,41,592
242.576,41,592
242.617,41,592
242.659,41,592
242.701,41,592
242.742,41,592
242.784,41,592
242.826,41,592
242.868,41,592
242.909,41,592
242.951,41,592
242.993,41,592
243.034,41,592
243.076,41,592
243.118,41,592
243.160,41,592
243.201,41,592
243.243,41,592
243.285,41,592
243.326,41,592
243.368,41,592
243.410,41,592
243.452,41,592
243.493,41,592
243.535,41,592
243.577,41,592
243.618,41,592
243.660,41,592
243.702,41,592
243.743,41,592
243.785,41,592
243.827,41,592
243.869,41,592
243.910,41,592
243.952,41,592
243.994,41,592
244.035,41,592
244.077,41,592
244.119,41,592
244.161,41,592
244.202,41,592
244.244,41,592
244.286,41,592
244.327,41,592
244.369,41,592
244.411,41,592
244.453,41,592
244.494,41,592
244.536,41,592
244.578,41,592
244.619,41,592
244.661,41,592
244.703,41,592
244.745,41,592
244.786,41,592
244.828,41,592
244.870,41,592
244.911,41,592
244.953,41,592
244.995,41,592
245.036,41,592
245.078,41,592
245.120,41,592
245.162,41,592
245.203,41,592
245.245,41,592
245.287,41,592
245.328,41,592
245.370,41,592
245.412,41,592
245.454,41,592
245.495,41,592
245.537,41,592
245.579,41,592
245.620,41,592
245.662,41,592
245.704,41,592
245.746,41,592
245.787,41,592
245.829,41,592
245.871,41,592
245.912,41,592
245.954,41,592
245.996,41,592
246.037,41,592
246.079,41,592
246.121,41,592
246.163,41,592
246.204,41,592
246.246,41,592
246.288,41,592
246.329,41,592
246.371,41,592
246.413,41,592
246.455,41,592
246.496,41,592
246.538,41,592
246.580,41,592
246.621,41,592
246.663,41,592
246.705,41,592
246.746,41,592
246.788,41,592
246.830,41,592
246.872,41,592
246.913,41,592
246.955,41,592
246.997,41,592
247.038,41,592
247.080,41,592
247.122,41,592
247.164,41,592
247.205,41,592
247.247,41,592
247.289,41,592
247.330,41,592
247.372,41,592
247.414,41,592
247.456,41,592
247.497,41,592
247.539,41,592
247.581,41,592
247.622,41,592
247.664,41,592
247.706,41,592
247.747,41,592
247.789,41,592
247.831,41,592
247.873,41,592
247.914,41,592
247.956,41,592
247.998,41,592
248.039,41,592
248.081,41,592
248.123,41,592
248.165,41,592
248.206,41,592
248.248,41,592
248.290,41,592
248.331,41,592
248.373,41,592
248.415,41,592
248.457,41,592
248.498,41,592
248.540,41,592
248.582,41,592
248.623,41,592
248.665,41,592
248.707,41,592
248.748,41,592
248.790,41,592
248.832,41,592
248.874,41,592
248.915,41,592
248.957,41,592
248.999,41,592
249.040,41,592
249.082,41,592
249.124,41,592
249.166,41,592
249.207,41,592
249.249,41,592
249.291,41,592
249.332,41,592
249.374,41,592
249.416,41,592
249.458,41,592
249.499,41,592
249.541,41,592
249.583,41,592
249.624,41,592
249.666,41,592
249.708,41,592
249.749,41,592
249.791,41,592
249.833,41,592
249.875,41,592
249.916,41,592
249.958,41,592
250.000,41,592
250.041,41,592
250.083,41,592
250.125,41,592
250.167,41,592
250.208,41,592
250.250,41,592
250.292,41,592
250.333,41,592
250.375,41,592
250.417,41,592
250.459,41,592
250.500,41,592
250.542,41,592
250.584,41,592
250.625,41,592
250.667,41,592
250.709,41,592
250.751,41,592
250.792,41,592
250.834,41,592
250.876,41,592
250.917,41,592
250.959,41,592
251.001,41,592
251.042,41,592
251.084,41,592
251.126,41,592
251.168,41,592
251.209,41,592
251.251,41,592
251.293,41,592
251.334,41,592
251.376,41,592
251.418,41,592
251.460,41,592
251.501,41,592
251.543,41,592
251.585,41,592
251.626,41,592
251.668,41,592
251.710,41,592
251.752,41,592
251.793,41,592
251.835,41,592
251.877,41,592
251.918,41,592
251.960,41,592
252.002,41,592
252.043,41,592
252.085,41,592
252.127,41,592
252.169,41,592
252.210,41,592
252.252,41,592
252.294,41,592
252.335,41,592
252.377,41,592
252.419,41,592
252.461,41,592
252.502,41,592
252.544,41,592
252.586,41,592
252.627,41,592
252.669,41,592
252.711,41,592
252.752,41,592
252.794,41,592
252.836,41,592
252.878,41,592
252.919,41,592
252.961,41,592
253.003,41,592
253.044,41,592
253.086,41,592
253.128,42,592
253.170,41,592
253.211,41,592
253.253,41,592
253.295,42,592
253.336,42,592
253.378,42,592
253.420,42,592
253.462,42,592
253.503,42,592
253.545,42,592
253.587,42,592
253.628,42,592
253.670,42,592
253.712,42,592
253.753,42,592
253.795,42,592
253.837,42,592
253.879,42,592
253.920,42,592
253.962,41,592
254.004,41,592
254.045,42,592
254.087,41,592
254.129,41,592
254.171,41,592
254.212,41,592
254.254,41,592
254.296,41,592
254.337,41,592
254.379,41,592
254.421,41,592
254.463,41,592
254.504,41,592
254.546,41,592
254.588,41,592
254.629,41,592
254.671,41,592
254.713,41,592
254.754,41,592
254.796,41,592
254.838,41,592
254.880,41,592
254.921,41,592
254.963,41,592
255.005,41,592
255.046,41,592
255.088,41,592
255.130,41,592
255.172,41,592
255.213,41,592
255.255,41,592
255.297,41,592
255.338,41,592
255.380,41,592
255.422,41,592
255.464,41,592
255.505,41,592
255.547,41,592
255.589,41,592
255.630,41,592
255.672,41,592
255.714,41,592
255.755,41,592
255.797,41,592
255.839,41,592
255.881,41,592
255.922,41,592
255.964,41,592
256.006,41,592
256.047,41,592
256.089,41,592
256.131,41,592
256.173,41,592
256.214,41,592
256.256,41,592
256.298,41,592
256.339,41,592
256.381,41,592
256.423,41,592
256.465,41,592
256.506,41,592
256.548,41,592
256.590,41,592
256.631,41,592
256.673,41,592
256.715,41,592
256.756,41,592
256.798,41,592
256.840,41,592
256.882,41,592
256.923,41,592
256.965,41,592
257.007,41,592
257.048,41,592
257.090,41,592
257.132,41,592
257.174,41,592
257.215,41,592
257.257,41,592
257.299,41,592
257.340,41,592
257.382,41,592
257.424,41,592
257.466,41,592
257.507,41,592
257.549,41,592
257.591,41,592
257.632,41,592
257.674,41,592
257.716,41,592
257.758,41,592
257.799,41,592
257.841,41,592
257.883,41,592
257.924,41,592
257.966,41,592
258.008,41,592
258.049,41,592
258.091,41,592
258.133,41,592
258.175,41,592
258.216,41,592
258.258,41,592
258.300,41,592
258.341,41,592
258.383,41,592
258.425,41,592
258.467,41,592
258.508,41,592
258.550,41,592
258.592,41,592
258.633,41,592
258.675,41,592
258.717,41,592
258.758,41,592
258.800,41,592
258.842,41,592
258.884,41,592
258.925,41,592
258.967,41,592
259.009,41,592
259.050,41,592
259.092,41,592
259.134,41,592
259.176,41,592
259.217,41,592
259.259,41,592
259.301,41,592
259.342,41,592
259.384,41,592
259.426,41,592
259.468,41,592
259.509,41,592
259.551,41,592
259.593,41,592
259.634,41,592
259.676,41,592
259.718,41,592
259.760,41,592
259.801,41,592
259.843,41,592
259.885,41,592
259.926,41,592
259.968,41,592
260.010,41,592
260.051,41,592
260.093,41,592
260.135,41,592
260.177,41,592
260.218,41,592
260.260,41,592
260.302,41,592
260.343,41,592
260.385,41,592
260.427,41,592
260.469,41,592
260.510,41,592
260.552,41,592
260.594,41,592
260.635,41,592
260.677,41,592
260.719,41,592
260.761,41,592
260.802,41,592
260.844,41,592
260.886,41,592
260.927,41,592
260.969,41,592
261.011,41,592
261.052,41,592
261.094,41,592
261.136,41,592
261.178,41,592
261.219,41,592
261.261,41,592
261.303,41,592
261.344,41,592
261.386,41,592
261.428,41,592
261.470,41,592
261.511,41,592
261.553,41,592
261.595,41,592
261.636,41,592
261.678,41,592
261.720,41,592
261.761,41,592
261.803,41,592
261.845,41,592
261.887,41,592
261.928,41,592
261.970,41,592
262.012,41,592
262.053,41,592
262.095,41,592
262.137,41,592
262.179,41,592
262.220,41,592
262.262,41,592
262.304,41,592
262.345,41,592
262.387,41,592
262.429,41,592
262.471,41,592
262.512,41,592
262.554,41,592
262.596,41,592
262.637,41,592
262.679,41,592
262.721,41,592
262.763,41,592
262.804,41,592
262.846,41,592
262.888,41,592
262.929,41,592
262.971,41,592
263.013,41,592
263.054,41,592
263.096,41,592
263.138,41,592
263.180,41,592
263.221,41,592
263.263,41,592
263.305,41,592
263.346,41,592
263.388,41,592
263.430,41,592
263.472,41,592
263.513,41,592
263.555,41,592
263.597,41,592
263.638,41,592
263.680,41,592
263.722,41,592
263.763,41,592
263.805,41,592
263.847,41,592
263.889,41,592
263.930,41,592
263.972,41,592
264.014,41,592
264.055,41,592
264.097,41,592
264.139,41,592
264.181,41,592
264.222,41,592
264.264,41,592
264.306,41,592
264.347,41,592
264.389,41,592
264.431,41,592
264.473,41,592
264.514,41,592
264.556,41,592
264.598,41,592
264.639,41,592
264.681,41,592
264.723,41,592
264.765,41,592
264.806,41,592
264.848,41,592
264.890,41,592
264.931,41,592
264.973,41,592
265.015,41,592
265.056,41,592
265.098,41,592
265.140,41,592
265.182,41,592
265.223,41,592
265.265,41,592
265.307,41,592
265.348,41,592
265.390,41,592
265.432,41,592
265.474,41,592
265.515,41,592
265.557,41,592
265.599,41,592
265.640,41,592
265.682,41,592
265.724,41,592
265.766,41,592
265.807,41,592
265.849,41,592
265.891,41,592
265.932,41,592
265.974,41,592
266.016,41,592
266.057,41,592
266.099,41,592
266.141,41,592
266.183,41,592
266.224,41,592
266.266,41,592
266.308,41,592
266.349,41,592
266.391,41,592
266.433,41,592
266.475,41,592
266.516,41,592
266.558,41,592
266.600,41,592
266.641,41,592
266.683,41,592
266.725,41,592
266.767,41,592
266.808,41,592
266.850,41,592
266.892,41,592
266.933,41,592
266.975,41,592
267.017,41,592
267.058,41,592
267.100,41,592
267.142,41,592
267.184,41,592
267.225,41,592
267.267,41,592
267.309,41,592
267.350,41,592
267.392,41,592
267.434,41,592
267.476,41,592
267.517,41,592
267.559,41,592
267.601,41,592
267.642,41,592
267.684,41,592
267.726,41,592
267.768,41,592
267.809,41,592
267.851,41,592
267.893,41,592
267.934,41,592
267.976,41,592
268.018,41,592
268.059,41,592
268.101,41,592
268.143,41,592
268.185,41,592
268.226,41,592
268.268,41,592
268.310,41,592
268.351,41,592
268.393,41,592
268.435,41,592
268.477,41,592
268.518,41,592
268.560,41,592
268.602,41,592
268.643,41,592
268.685,41,592
268.727,41,592
268.768,41,592
268.810,41,592
268.852,41,592
268.894,41,592
268.935,41,592
268.977,41,592
269.019,41,592
269.060,41,592
269.102,41,592
269.144,41,592
269.186,41,592
269.227,41,592
269.269,41,592
269.311,41,592
269.352,41,592
269.394,41,592
269.436,41,592
269.478,41,592
269.519,41,592
269.561,41,592
269.603,41,592
269.644,41,592
269.686,41,592
269.728,41,592
269.770,41,592
269.811,41,592
269.853,41,592
269.895,41,592
269.936,41,592
269.978,41,592
270.020,41,592
270.061,41,592
270.103,41,592
270.145,41,592
270.187,41,592
270.228,41,592
270.270,41,592
270.312,41,592
270.353,41,592
270.395,41,592
270.437,41,592
270.479,41,592
270.520,41,592
270.562,41,592
270.604,41,592
270.645,41,592
270.687,41,592
270.729,41,592
270.770,41,592
270.812,41,592
270.854,41,592
270.896,41,592
270.937,41,592
270.979,41,592
271.021,41,592
271.062,41,592
271.104,41,592
271.146,41,592
271.188,41,592
271.229,41,592
271.271,41,592
271.313,41,592
271.354,41,592
271.396,41,592
271.438,41,592
271.480,41,592
271.521,41,592
271.563,41,592
271.605,41,592
271.646,41,592
271.688,41,592
271.730,41,592
271.772,41,592
271.813,41,592
271.855,41,592
271.897,41,592
271.938,41,592
271.980,41,592
272.022,41,592
272.063,41,592
272.105,41,592
272.147,41,592
272.189,41,592
272.230,41,592
272.272,41,592
272.314,41,592
272.355,41,592
272.397,41,592
272.439,41,592
272.481,41,592
272.522,41,592
272.564,41,592
272.606,41,592
272.647,41,592
272.689,41,592
272.731,41,592
272.773,41,592
272.814,41,592
272.856,41,592
272.898,41,592
272.939,41,592
272.981,41,592
273.023,41,592
273.064,41,592
273.106,41,592
273.148,41,592
273.190,41,592
273.231,41,592
273.273,41,592
273.315,41,592
273.356,41,592
273.398,41,592
273.440,41,592
273.482,41,592
273.523,41,592
273.565,41,592
273.607,41,592
273.648,41,592
273.690,41,592
273.732,41,592
273.773,41,592
273.815,41,592
273.857,41,592
273.899,41,592
273.940,41,592
273.982,41,592
274.024,41,592
274.065,41,592
274.107,41,592
274.149,41,592
274.191,41,592
274.232,41,592
274.274,41,592
274.316,41,592
274.357,41,592
274.399,41,592
274.441,41,592
274.483,41,592
274.524,41,592
274.566,41,592
274.608,41,592
274.649,41,592
274.691,41,592
274.733,41,592
274.775,41,592
274.816,42,592
274.858,42,592
274.900,41,592
274.941,41,592
274.983,41,592
275.025,41,592
275.066,41,592
275.108,41,592
275.150,41,592
275.192,41,592
275.233,41,592
275.275,41,592
275.317,41,592
275.358,41,592
275.400,41,592
275.442,41,592
275.484,41,592
275.525,41,592
275.567,41,592
275.609,41,592
275.650,41,592
275.692,41,592
275.734,41,592
275.775,41,592
275.817,41,592
275.859,41,592
275.901,41,592
275.942,41,592
275.984,41,592
276.026,41,592
276.067,41,592
276.109,41,592
276.151,41,592
276.193,41,592
276.234,41,592
276.276,41,592
276.318,41,592
276.359,41,592
276.401,41,592
276.443,41,592
276.485,41,592
276.526,41,592
276.568,41,592
276.610,41,592
276.651,41,592
276.693,41,592
276.735,41,592
276.777,41,592
276.818,41,592
276.860,41,592
276.902,41,592
276.943,41,592
276.985,41,592
277.027,41,592
277.068,41,592
277.110,41,592
277.152,41,592
277.194,41,592
277.235,41,592
277.277,41,592
277.319,41,592
277.360,41,592
277.402,41,592
277.444,41,592
277.486,41,592
277.527,41,592
277.569,41,592
277.611,41,592
277.652,42,592
277.694,41,592
277.736,41,592
277.778,41,592
277.819,41,592
277.861,41,592
277.903,42,592
277.944,41,592
277.986,41,592
278.028,41,592
278.069,41,592
278.111,41,592
278.153,41,592
278.195,41,592
278.236,41,592
278.278,41,592
278.320,41,592
278.361,41,592
278.403,41,592
278.445,41,592
278.487,41,592
278.528,41,592
278.570,41,592
278.612,41,592
278.653,41,592
278.695,41,592
278.737,41,592
278.779,41,592
278.820,41,592
278.862,41,592
278.904,41,592
278.945,41,592
278.987,41,592
279.029,41,592
279.070,41,592
279.112,41,592
279.154,41,592
279.196,41,592
279.237,41,592
279.279,41,592
279.321,41,592
279.362,41,592
279.404,41,592
279.446,41,592
279.488,41,592
279.529,41,592
279.571,41,592
279.613,41,592
279.654,41,592
279.696,41,592
279.738,41,592
279.780,41,592
279.821,41,592
279.863,41,592
279.905,41,592
279.946,41,592
279.988,41,592
280.030,41,592
280.071,41,592
280.113,41,592
280.155,41,592
280.197,41,592
280.238,41,592
280.280,41,592
280.322,41,592
280.363,41,592
280.405,41,592
280.447,41,592
280.489,41,592
280.530,41,592
280.572,41,592
280.614,41,592
280.655,41,592
280.697,41,592
280.739,41,592
280.780,41,592
280.822,41,592
280.864,41,592
280.906,41,592
280.947,41,592
280.989,41,592
281.031,41,592
281.072,41,592
281.114,41,592
281.156,41,592
281.198,41,592
281.239,41,592
281.281,41,592
281.323,41,592
281.364,41,592
281.406,41,592
281.448,41,592
281.490,41,592
281.531,41,592
281.573,41,592
281.615,41,592
281.656,41,592
281.698,41,592
281.740,41,592
281.782,41,592
281.823,41,592
281.865,41,592
281.907,41,592
281.948,41,592
281.990,41,592
282.032,41,592
282.073,41,592
282.115,41,592
282.157,41,592
282.199,41,592
282.240,41,592
282.282,41,592
282.324,42,592
282.365,41,592
282.407,42,592
282.449,41,592
282.491,42,592
282.532,42,592
282.574,41,592
282.616,42,592
282.657,42,592
282.699,42,592
282.741,42,592
282.782,41,592
282.824,41,592
282.866,41,592
282.908,41,592
282.949,41,592
282.991,41,592
283.033,41,592
283.074,41,592
283.116,41,592
283.158,41,592
283.200,41,592
283.241,41,592
283.283,41,592
283.325,41,592
283.366,41,592
283.408,41,592
283.450,41,592
283.492,41,592
283.533,41,592
283.575,41,592
283.617,41,592
283.658,41,592
283.700,41,592
283.742,41,592
283.784,41,592
283.825,41,592
283.867,41,592
283.909,41,592
283.950,41,592
283.992,41,592
284.034,41,592
284.075,41,592
284.117,41,592
284.159,41,592
284.201,41,592
284.242,41,592
284.284,41,592
284.326,41,592
284.367,41,592
284.409,41,592
284.451,41,592
284.493,41,592
284.534,41,592
284.576,41,592
284.618,41,592
284.659,41,592
284.701,41,592
284.743,41,592
284.785,41,592
284.826,41,592
284.868,41,592
284.910,41,592
284.951,41,592
284.993,41,592
285.035,41,592
285.076,41,592
285.118,41,592
285.160,41,592
285.202,41,592
285.243,41,592
285.285,41,592
285.327,41,592
285.368,41,592
285.410,41,592
285.452,41,592
285.494,41,592
285.535,41,592
285.577,41,592
285.619,41,592
285.660,41,592
285.702,41,592
285.744,41,592
285.785,41,592
285.827,41,592
285.869,41,592
285.911,41,592
285.952,41,592
285.994,41,592
286.036,41,592
286.077,41,592
286.119,41,592
286.161,41,592
286.203,41,592
286.244,41,592
286.286,41,592
286.328,41,592
286.369,41,592
286.411,41,592
286.453,41,592
286.495,41,592
286.536,41,592
286.578,41,592
286.620,41,592
286.661,42,592
286.703,41,592
286.745,41,592
286.787,41,592
286.828,42,592
286.870,41,592
286.912,41,592
286.953,41,592
286.995,41,592
287.037,41,592
287.078,41,592
287.120,41,592
287.162,42,592
287.204,41,592
287.245,41,592
287.287,41,592
287.329,42,592
287.370,42,592
287.412,41,592
287.454,42,592
287.496,41,592
287.537,41,592
287.579,41,592
287.621,41,592
287.662,41,592
287.704,41,592
287.746,41,592
287.787,41,592
287.829,41,592
287.871,41,592
287.913,41,592
287.954,41,592
287.996,41,592
288.038,41,592
288.079,41,592
288.121,41,592
288.163,42,592
288.205,41,592
288.246,41,592
288.288,41,592
288.330,41,592
288.371,41,592
288.413,41,592
288.455,41,592
288.497,41,592
288.538,41,592
288.580,41,592
288.622,41,592
288.663,41,592
288.705,41,592
288.747,41,592
288.789,41,592
288.830,41,592
288.872,41,592
288.914,41,592
288.955,41,592
288.997,41,592
289.039,41,592
289.080,41,592
289.122,41,592
289.164,41,592
289.206,41,592
289.247,41,592
289.289,41,592
289.331,42,592
289.372,41,592
289.414,41,592
289.456,41,592
289.498,42,592
289.539,41,592
289.581,41,592
289.623,41,592
289.664,41,592
289.706,41,592
289.748,41,592
289.790,41,592
289.831,41,592
289.873,41,592
289.915,41,592
289.956,41,592
289.998,41,591
290.040,41,592
290.081,41,592
290.123,41,592
290.165,41,591
290.207,41,591
290.248,41,591
290.290,41,591
290.332,41,591
290.373,41,591
290.415,41,591
290.457,41,591
290.499,41,590
290.540,41,590
290.582,41,591
290.624,41,591
290.665,41,590
290.707,41,590
290.749,41,590
290.790,41,590
290.832,41,591
290.874,41,591
290.916,41,590
290.957,41,591
290.999,41,591
291.041,41,591
291.082,41,591
291.124,41,591
291.166,41,591
291.208,41,591
291.249,41,591
291.291,41,591
291.333,41,590
291.374,41,591
